trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1732879560_7..S,068600_7..S,7,1,1732879560,07 1126 MST/34H,1732899952,1732899964,465,0,0
1732879560_C..S04R,068600_C..S04R,C,1,1732879560,1C 1126 168/EUC,1732901581,1732901596,508,0,0
1732879590_L..S,068650_L..S,L,1,1732879590,0L 1126+8AV/RPY,1732900066,1732900076,570,0,0
1732879590_N..N33R,068650_N..N33R,N,0,1732879590,1N 1126+ STL/962,1732902086,1732902090,870,1,0
1732879620_3..N01R,068700_3..N01R,3,1,1732879620,03 1127  NLT/148,1732901524,1732901530,675,0,0
1732879620_A..N54R,068700_A..N54R,A,0,1732879620,1A 1127 LEF/207,1732902708,1732902723,579,0,0
1732879620_GS.N04R,068700_GS.N04R,GS,0,1732879620,0S 1127  GCS/TSS,1732897702,1732897714,166,0,0
1732879620_R..S71R,068700_R..S71R,R,1,1732879620,1R 1127 CTL/95S,1732903091,1732903096,1001,0,0
1732879650_2..N01R,068750_2..N01R,2,0,1732879650,02 1127+ FLA/241,1732903429,1732903435,910,0,0
1732879680_G..N14R,068800_G..N14R,G,0,1732879680,1G 1128 CHU/CRS,1732899973,1732899975,648,0,0
1732879710_1..N03R,068850_1..N03R,1,0,1732879710,01 1128+ SFT/242,1732901059,1732901062,593,0,0
1732879710_L..N,068850_L..N,L,0,1732879710,0L 1128+RPY/8AV,1732900141,1732900151,566,0,0
1732879710_M..N20R,068850_M..N20R,M,0,1732879710,1M 1128+ MET/CTL,1732902189,1732902201,1076,0,0
1732879740_D..N07R,068900_D..N07R,D,0,1732879740,1D 1129 STL/BPK,1732904004,1732904017,1315,0,0
1732879800_4..N06R,069000_4..N06R,4,0,1732879800,04 1130  UTI/WDL,1732901989,1732901995,717,0,0
1732879800_6..N03R,069000_6..N03R,6,0,1732879800,06 1130  BBR/177,1732900762,1732900774,554,0,0
1732879800_G..S14R,069000_G..S14R,G,1,1732879800,1G 1130 CRS/CHU,1732900320,1732900335,676,0,0
1732879830_5..S03R,069050_5..S03R,5,1,1732879830,05 1130+ DYR/FLA,1732902085,1732902094,730,0,0
1732879830_D..S07R,069050_D..S07R,D,1,1732879830,1D 1130+ BPK/STL,1732903524,1732903537,790,0,0
1732879830_E..N66R,069050_E..N66R,E,0,1732879830,1E 1130+ WTC/P-A,1732901011,1732901026,452,0,0
1732879830_GS.S04R,069050_GS.S04R,GS,1,1732879830,0S 1130+ TSS/GCS,1732897912,1732897924,174,0,0
1732879830_L..S,069050_L..S,L,1,1732879830,0L 1130+8AV/RPY,1732900246,1732900256,563,0,0
1732879830_N..S72R,069050_N..S72R,W,1,1732879830,1W 1130+ DIT/WHL,1732900424,1732900435,617,0,0
1732879860_7..N,069100_7..N,7,0,1732879860,07 1131 34H/MST,1732900162,1732900174,474,0,0
1732879860_7..S,069100_7..S,7,1,1732879860,07 1131 MST/34H,1732900297,1732900309,492,0,0
1732879860_FS.N01R,069100_FS.N01R,FS,0,1732879860,1FS 1131 PPK/FKN,1732898308,1732898323,270,0,0
1732879860_H..N21R,069100_H..N21R,H,0,1732879860,1H 1131 RPK/BCR,1732908654,1732908669,959,0,0
1732879860_SI.N03R,069100_SI.N03R,SI,0,1732879860,1SI 1131 TNV/STG,1732900949,1732900962,565,0,0
1732879890_1..S03R,069150_1..S03R,1,1,1732879890,01 1131+ 242/SFT,1732901389,1732901395,637,0,0
1732879890_6..S02R,069150_6..S02R,6X,1,1732879890,06 1131+ PEL/BBR,1732901554,1732901560,659,0,0
1732879890_B..N,069150_B..N,B,0,1732879890,1B 1131+ BBC/BPK,1732905939,1732905954,1491,0,0
1732879890_F..N69R,069150_F..N69R,F,0,1732879890,1F 1131+ STL/179,1732903374,1732903387,1210,0,0
1732879890_FS.S01R,069150_FS.S01R,FS,1,1732879890,1FS 1131+ FKN/PPK,1732898308,1732898323,268,0,0
1732879890_M..S20R,069150_M..S20R,M,1,1732879890,1M 1131+ CTL/MET,1732902096,1732902099,1039,0,0
1732879920_4..S06R,069200_4..S06R,4,1,1732879920,04 1132  WDL/UTI,1732901500,1732901509,652,0,0
1732879920_D..S07R,069200_D..S07R,D,1,1732879920,1D 1132 205/STL,1732897928,1732897936,481,1,0
1732879920_GS.N01R,069200_GS.N01R,GS,0,1732879920,0S 1132  GCS/TSS,1732898002,1732898014,186,0,0
1732879920_J..N41R,069200_J..N41R,J,0,1732879920,1J 1132 BRD/P-A,1732901447,1732901458,799,0,0
1732879920_J..S13R,069200_J..S13R,J,1,1732879920,1J 1132 P-A/BRD,1732901117,1732901128,755,0,0
1732879920_N..N72R,069200_N..N72R,W,0,1732879920,1W 1132 WHL/DIT,1732900630,1732900634,633,0,0
1732879950_2..S01R,069250_2..S01R,2,0,1732879950,$2 1132+ 241/FLA,1732907609,1732907614,1447,0,0
1732879950_5..N66R,069250_5..N66R,5,0,1732879950,05 1132+ FLA/DYR,1732903045,1732903054,838,0,0
1732879950_C..N04R,069250_C..N04R,C,0,1732879950,1C 1132+ EUC/168,1732902347,1732902362,533,0,0
1732879950_E..S71R,069250_E..S71R,E,1,1732879950,1E 1132+ P-A/WTC,1732901296,1732901311,257,0,0
1732879950_H..S21R,069250_H..S21R,H,1,1732879950,1H 1132+ BCR/RPK,1732898638,1732898653,286,0,0
1732879950_N..S34R,069250_N..S34R,N,1,1732879950,1N 1132+ DIT/STL,1732902251,1732902255,844,0,0
1732879980_N..N33R,069300_N..N33R,N,0,1732879980,1N 1133 STL/DIT,1732908778,1732908787,1712,0,0
1732880010_3..S01R,069350_3..S01R,3,1,1732880010,03 1133+ 148/NLT,1732902220,1732902229,728,0,0
1732880010_L..N,069350_L..N,L,0,1732880010,0L 1133+RPY/8AV,1732900276,1732900286,543,0,0
1732880019_R..N93R,069366_R..N93R,R,0,1732880019,1R 1133+ 95S/CTL,1732903577,1732903586,946,1,0
1732880025_F..S69R,069375_F..S69R,F,1,1732880025,1F 1133+ 179/STL,1732904574,1732904588,1121,0,0
1732880040_6..N01R,069400_6..N01R,6,0,1732880040,06 1134  BBR/PEL,1732901809,1732901815,673,0,0
1732880040_6..S03R,069400_6..S03R,6,1,1732880040,06 1134  177/BBR,1732901164,1732901170,587,0,0
1732880040_C..S04R,069400_C..S04R,C,1,1732880040,1C 1134 168/EUC,1732902347,1732902362,527,0,0
1732880070_1..N03R,069450_1..N03R,1,0,1732880070,01 1134+ SFT/242,1732901350,1732901359,612,0,0
1732880070_A..S58R,069450_A..S58R,A,1,1732880070,1A 1134+ 207/FAR,1732903759,1732903774,619,0,0
1732880070_L..S,069450_L..S,L,1,1732880070,0L 1134+8AV/RPY,1732900441,1732900451,557,0,0
1732880100_3..N01R,069500_3..N01R,3,0,1732880100,03 1135  NLT/148,1732902100,1732902109,712,0,0
1732880100_A..N55R,069500_A..N55R,A,0,1732880100,1A 1135 FAR/207,1732904690,1732904705,679,0,0
1732880100_G..N14R,069500_G..N14R,G,0,1732880100,1G 1135 CHU/CRS,1732900320,1732900335,637,0,0
1732880100_Q..N36R,069500_Q..N36R,Q,0,1732880100,1Q 1135 STL/962,1732902721,1732902731,888,0,0
1732880100_R..S71R,069500_R..S71R,R,1,1732880100,1R 1135 CTL/95S,1732903457,1732903466,986,0,0
1732880130_2..N01R,069550_2..N01R,2,0,1732880130,02 1135+ FLA/241,1732903990,1732903999,965,0,0
1732880130_GS.S01R,069550_GS.S01R,GS,1,1732880130,0S 1135+ TSS/GCS,1732898224,1732898227,195,0,0
1732880160_7..N,069600_7..N,7,0,1732880160,07 1136 34H/MST,1732900459,1732900462,491,0,0
1732880160_7..S,069600_7..S,7,1,1732880160,07 1136 MST/34H,1732900567,1732900579,506,0,0
1732880160_SI.S03R,069600_SI.S03R,SI,1,1732880160,1SI 1136 STG/TNV,1732900799,1732900812,505,0,0
1732880190_M..N20R,069650_M..N20R,M,0,1732880190,1M 1136+ MET/CTL,1732902459,1732902471,1048,0,0
1732880220_D..N07R,069700_D..N07R,D,0,1732880220,1D 1137 STL/205,1732904604,1732904618,1331,0,0
1732880220_E..N66R,069700_E..N66R,E,0,1732880220,1E 1137 WTC/P-A,1732901897,1732901912,485,0,0
1732880220_GS.N04R,069700_GS.N04R,GS,0,1732880220,0S 1137  GCS/TSS,1732898329,1732898332,209,0,0
1732880250_1..S03R,069750_1..S03R,1,1,1732880250,01 1137+ 242/SFT,1732901755,1732901764,646,0,0
1732880250_D..S07R,069750_D..S07R,D,1,1732880250,1D 1137+ BPK/STL,1732904079,1732904093,820,0,0
1732880280_4..N06R,069800_4..N06R,4,0,1732880280,04 1138  UTI/WDL,1732902415,1732902424,734,0,0
1732880280_6..N03R,069800_6..N03R,6,0,1732880280,06 1138  BBR/177,1732901374,1732901380,595,0,0
1732880280_G..S14R,069800_G..S14R,G,1,1732880280,1G 1138 CRS/CHU,1732900320,1732900335,613,0,0
1732880310_5..S03R,069850_5..S03R,5,0,1732880310,$5 1138+ DYR/FLA,1732902325,1732902334,722,0,0
1732880310_L..N,069850_L..N,L,0,1732880310,0L 1138+RPY/8AV,1732900711,1732900721,561,0,0
1732880310_L..S,069850_L..S,L,1,1732880310,0L 1138+8AV/RPY,1732900801,1732900811,573,0,0
1732880310_N..S34R,069850_N..S34R,N,1,1732880310,1N 1138+ DIT/STL,1732902901,1732902911,884,0,0
1732880340_F..N69R,069900_F..N69R,F,0,1732880340,1F 1139 STL/179,1732903884,1732903897,1219,0,0
1732880370_1..N03R,069950_1..N03R,1,0,1732880370,01 1139+ SFT/242,1732901650,1732901659,632,0,0
1732880370_4..S06R,069950_4..S06R,4,1,1732880370,04 1139+ WDL/UTI,1732902229,1732902235,709,0,0
1732880370_6..S02R,069950_6..S02R,6X,1,1732880370,06 1139+ PEL/BBR,1732901980,1732901989,676,0,0
1732880370_M..S20R,069950_M..S20R,M,1,1732880370,1M 1139+ CTL/MET,1732902576,1732902579,1039,0,0
1732880400_B..S,070000_B..S,B,1,1732880400,1B 1140 145/BBC,1732902324,1732902336,894,0,0
1732880400_C..S04R,070000_C..S04R,C,1,1732880400,1C 1140 168/EUC,1732902633,1732902648,522,0,0
1732880400_D..S07R,070000_D..S07R,D,1,1732880400,1D 1140 205/STL,1732898408,1732898417,481,1,0
1732880400_J..N41R,070000_J..N41R,J,0,1732880400,1J 1140 BRD/P-A,1732903054,1732903063,981,0,0
1732880400_J..S13R,070000_J..S13R,J,1,1732880400,1J 1140 P-A/BRD,1732901567,1732901578,783,0,0
1732880430_2..S01R,070050_2..S01R,2,1,1732880430,02 1140+ 241/FLA,1732902349,1732902355,725,0,0
1732880430_5..N66R,070050_5..N66R,5,0,1732880430,05 1140+ FLA/DYR,1732903480,1732903489,877,0,0
1732880430_C..N04R,070050_C..N04R,C,0,1732880430,1C 1140+ EUC/168,1732902888,1732902903,537,0,0
1732880430_GS.S04R,070050_GS.S04R,GS,1,1732880430,0S 1140+ TSS/GCS,1732898512,1732898524,214,0,0
1732880430_N..S72R,070050_N..S72R,W,1,1732880430,1W 1140+ DIT/WHL,1732901024,1732901035,618,0,0
1732880460_7..N,070100_7..N,7,0,1732880460,07 1141 34H/MST,1732900702,1732900714,506,0,0
1732880460_7..S,070100_7..S,7,1,1732880460,07 1141 MST/34H,1732900852,1732900864,526,0,0
1732880460_FS.N01R,070100_FS.N01R,FS,0,1732880460,1FS 1141 PPK/FKN,1732899524,1732899539,311,0,0
1732880490_3..S01R,070150_3..S01R,3,1,1732880490,03 1141+ 148/NLT,1732902640,1732902649,764,0,0
1732880490_FS.S01R,070150_FS.S01R,FS,1,1732880490,1FS 1141+ FKN/PPK,1732899524,1732899539,309,0,0
1732880490_N..N33R,070150_N..N33R,N,0,1732880490,1N 1141+ STL/DIT,1732909298,1732909303,1713,2,0
1732880490_Q..S36R,070150_Q..S36R,Q,1,1732880490,1Q 1141+ 962/STL,1732902526,1732902536,810,0,0
1732880520_6..N01R,070200_6..N01R,6,0,1732880520,06 1142  BBR/PEL,1732902259,1732902265,713,0,0
1732880520_6..S03R,070200_6..S03R,6,1,1732880520,06 1142  177/BBR,1732901764,1732901770,647,0,0
1732880520_B..N,070200_B..N,B,0,1732880520,1B 1142 BBC/145,1732902879,1732902891,1061,0,0
1732880520_GS.N01R,070200_GS.N01R,GS,0,1732880520,0S 1142  GCS/TSS,1732898602,1732898614,226,0,0
1732880520_N..N72R,070200_N..N72R,W,0,1732880520,1W 1142 WHL/DIT,1732901865,1732901876,718,0,0
1732880550_L..S,070250_L..S,L,1,1732880550,0L 1142+8AV/RPY,1732900966,1732900976,563,0,0
1732880580_3..N01R,070300_3..N01R,3,0,1732880580,03 1143  NLT/148,1732902550,1732902559,732,0,0
1732880580_Q..N36R,070300_Q..N36R,Q,0,1732880580,1Q 1143 STL/962,1732903156,1732903166,882,0,0
1732880580_R..S71R,070300_R..S71R,R,1,1732880580,1R 1143 CTL/95S,1732903991,1732903997,993,2,1
1732880610_1..S03R,070350_1..S03R,1,1,1732880610,01 1143+ 242/SFT,1732902229,1732902235,689,0,0
1732880610_2..N01R,070350_2..N01R,2,0,1732880610,02 1143+ FLA/241,1732904284,1732904290,964,0,0
1732880610_L..N,070350_L..N,L,0,1732880610,0L 1143+RPY/8AV,1732901071,1732901081,569,0,0
1732880640_B..S,070400_B..S,B,1,1732880640,1B 1144 BPK/STL,1732906931,1732906945,1458,1,0
1732880640_E..N66R,070400_E..N66R,E,0,1732880640,1E 1144 WTC/P-A,1732901927,1732901942,459,0,0
1732880640_E..S71R,070400_E..S71R,E,1,1732880640,1E 1144 P-A/WTC,1732901702,1732901717,444,0,0
1732880659_R..N93R,070433_R..N93R,R,0,1732880659,1R 1144 95S/CTL,1732904988,1732904997,1134,0,0
1732880670_M..N20R,070450_M..N20R,M,0,1732880670,1M 1144+ MET/CTL,1732902909,1732902921,1044,0,0
1732880700_A..N54R,070500_A..N54R,A,0,1732880700,1A 1145 LEF/207,1732903909,1732903924,587,0,0
1732880700_D..N07R,070500_D..N07R,D,0,1732880700,1D 1145 STL/205,1732905159,1732905175,1332,0,0
1732880700_F..S69R,070500_F..S69R,F,1,1732880700,1F 1145 179/STL,1732905384,1732905399,1347,0,0
1732880730_1..N03R,070550_1..N03R,1,0,1732880730,01 1145+ SFT/242,1732902190,1732902199,684,0,0
1732880730_A..S57R,070550_A..S57R,A,1,1732880730,1A 1145+ 207/LEF,1732903248,1732903263,541,0,0
1732880730_D..S07R,070550_D..S07R,D,1,1732880730,1D 1145+ BPK/STL,1732904544,1732904558,818,0,0
1732880730_GS.S01R,070550_GS.S01R,GS,1,1732880730,0S 1145+ TSS/GCS,1732898797,1732898809,232,0,0
1732880730_Q..S,070550_Q..S,Q,1,1732880730,EQ 1145+ 962/STL,1732902676,1732902686,554,0,0
1732880760_4..N06R,070600_4..N06R,4,0,1732880760,04 1146  UTI/WDL,1732902955,1732902964,786,0,0
1732880760_6..N03R,070600_6..N03R,6,0,1732880760,06 1146  BBR/177,1732901725,1732901734,622,0,0
1732880760_7..N,070600_7..N,7,0,1732880760,07 1146 34H/MST,1732901449,1732901455,582,0,0
1732880760_7..S,070600_7..S,7,1,1732880760,07 1146 MST/34H,1732901164,1732901170,544,0,0
1732880760_F..N69R,070600_F..N69R,F,0,1732880760,1F 1146 STL/179,1732904198,1732904199,1204,0,0
1732880760_G..N14R,070600_G..N14R,G,0,1732880760,1G 1146 CHU/CRS,1732901041,1732901056,598,0,0
1732880760_G..S14R,070600_G..S14R,G,1,1732880760,1G 1146 CRS/CHU,1732901161,1732901176,606,0,0
1732880760_H..N21R,070600_H..N21R,H,0,1732880760,1H 1146 RPK/BCR,1732909555,1732909570,959,0,0
1732880790_5..S03R,070650_5..S03R,5,0,1732880790,$5 1146+ DYR/FLA,1732902805,1732902814,766,0,0
1732880790_L..S,070650_L..S,L,1,1732880790,0L 1146+8AV/RPY,1732901191,1732901201,561,0,0
1732880790_N..S34R,070650_N..S34R,N,1,1732880790,1N 1146+ DIT/STL,1732903577,1732903586,911,0,0
1732880820_GS.N04R,070700_GS.N04R,GS,0,1732880820,0S 1147  GCS/TSS,1732898902,1732898914,246,0,0
1732880820_Q..N36R,070700_Q..N36R,Q,0,1732880820,1Q 1147 STL/962,1732903412,1732903421,885,0,0
1732880850_6..S02R,070750_6..S02R,6X,1,1732880850,06 1147+ PEL/BBR,1732902304,1732902310,678,0,0
1732880850_C..N04R,070750_C..N04R,C,0,1732880850,1C 1147+ EUC/168,1732903834,1732903849,572,0,0
1732880850_M..S20R,070750_M..S20R,M,1,1732880850,1M 1147+ CTL/MET,1732903314,1732903327,1074,0,0
1732880850_N..N33R,070750_N..N33R,N,0,1732880850,1N 1147+ STL/DIT,1732909648,1732909658,1713,2,0
1732880850_Q..N,070750_Q..N,Q,0,1732880850,=Q 1305 34S/962,1732904471,1732904478,122,0,0
1732880880_4..S06R,070800_4..S06R,4,1,1732880880,04 1148  WDL/UTI,1732902820,1732902829,747,0,0
1732880880_D..S07R,070800_D..S07R,D,1,1732880880,1D 1148 205/STL,1732898987,1732898993,494,1,0
1732880880_J..N41R,070800_J..N41R,J,0,1732880880,1J 1148 BRD/P-A,1732903069,1732903078,951,0,0
1732880880_J..S13R,070800_J..S13R,J,1,1732880880,1J 1148 P-A/BRD,1732902118,1732902123,824,0,0
1732880910_2..S01R,070850_2..S01R,2,1,1732880910,02 1148+ 241/FLA,1732902790,1732902799,743,0,0
1732880910_5..N66R,070850_5..N66R,5,0,1732880910,05 1148+ FLA/DYR,1732903750,1732903759,872,0,0
1732880910_C..S04R,070850_C..S04R,C,1,1732880910,1C 1148+ 168/EUC,1732903158,1732903173,523,0,0
1732880910_L..N,070850_L..N,L,0,1732880910,0L 1148+RPY/8AV,1732901356,1732901366,567,0,0
1732880970_1..S03R,070950_1..S03R,1,1,1732880970,/1 1149+ 242/SFT,1732902760,1732902769,739,0,0
1732880970_3..S01R,070950_3..S01R,3,1,1732880970,03 1149+ 148/NLT,1732903105,1732903114,785,0,0
1732880970_E..N66R,070950_E..N66R,E,0,1732880970,1E 1149+ WTC/P-A,1732902738,1732902753,491,0,0
1732880970_H..S21R,070950_H..S21R,H,1,1732880970,1H 1149+ BCR/RPK,1732899554,1732899569,279,0,0
1732880970_Q..S36R,070950_Q..S36R,Q,1,1732880970,1Q 1149+ 962/STL,1732902946,1732902956,803,0,0
1732881000_6..N01R,071000_6..N01R,6,0,1732881000,06 1150  BBR/PEL,1732902910,1732902919,759,0,0
1732881000_6..S03R,071000_6..S03R,6,1,1732881000,06 1150  177/BBR,1732902139,1732902145,656,0,0
1732881030_GS.S04R,071050_GS.S04R,GS,1,1732881030,0S 1150+ TSS/GCS,1732899112,1732899124,253,0,0
1732881030_L..S,071050_L..S,L,1,1732881030,0L 1150+8AV/RPY,1732901371,1732901381,553,0,0
1732881030_N..S72R,071050_N..S72R,W,1,1732881030,1W 1150+ DIT/WHL,1732901880,1732901891,653,0,0
1732881060_7..N,071100_7..N,7,0,1732881060,07 1151 34H/MST,1732901575,1732901584,579,0,0
1732881060_7..S,071100_7..S,7,1,1732881060,07 1151 MST/34H,1732901434,1732901440,560,0,0
1732881060_FS.N01R,071100_FS.N01R,FS,0,1732881060,1FS 1151 PPK/FKN,1732899539,1732899554,272,0,0
1732881090_1..N03R,071150_1..N03R,1,0,1732881090,01 1151+ SFT/242,1732902370,1732902379,687,0,0
1732881090_2..N01R,071150_2..N01R,2,0,1732881090,02 1151+ FLA/241,1732904864,1732904869,1020,0,0
1732881090_3..N01R,071150_3..N01R,3,0,1732881090,03 1151+ NLT/148,1732903129,1732903135,788,0,0
1732881090_B..N,071150_B..N,B,0,1732881090,1B 1151+ BBC/BPK,1732905939,1732905954,1331,0,0
1732881090_E..S71R,071150_E..S71R,E,1,1732881090,1E 1151+ P-A/WTC,1732903023,1732903038,502,1,0
1732881090_FS.S01R,071150_FS.S01R,FS,1,1732881090,1FS 1151+ FKN/PPK,1732899539,1732899554,270,0,0
1732881120_GS.N01R,071200_GS.N01R,GS,0,1732881120,0S 1152  GCS/TSS,1732899202,1732899214,265,0,0
1732881120_N..N72R,071200_N..N72R,W,0,1732881120,1W 1152 WHL/DIT,1732902676,1732902686,749,0,0
1732881120_R..S71R,071200_R..S71R,R,1,1732881120,1R 1152 CTL/95S,1732905177,1732905184,1082,1,0
1732881150_F..N69R,071250_F..N69R,F,0,1732881150,1F 1152+ STL/179,1732904994,1732905008,1257,0,0
1732881150_F..S69R,071250_F..S69R,F,1,1732881150,1F 1152+ 179/STL,1732906165,1732906180,1338,0,0
1732881150_M..N20R,071250_M..N20R,M,0,1732881150,1M 1152+ MET/CTL,1732903149,1732903162,1012,0,0
1732881180_D..N07R,071300_D..N07R,D,0,1732881180,1D 1153 STL/205,1732905384,1732905399,1283,0,0
1732881210_D..S07R,071350_D..S07R,D,1,1732881210,1D 1153+ BPK/STL,1732905219,1732905234,818,1,0
1732881210_L..N,071350_L..N,L,0,1732881210,0L 1153+RPY/8AV,1732901491,1732901501,545,0,0
1732881240_4..N06R,071400_4..N06R,4,0,1732881240,04 1154  UTI/WDL,1732903540,1732903549,824,0,0
1732881240_6..N03R,071400_6..N03R,6,0,1732881240,06 1154  BBR/177,1732902385,1732902394,669,0,0
1732881240_G..N14R,071400_G..N14R,G,0,1732881240,1G 1154 CHU/CRS,1732901417,1732901432,560,0,0
1732881240_G..S14R,071400_G..S14R,G,1,1732881240,1G 1154 CRS/CHU,1732901657,1732901669,581,0,0
1732881270_5..S03R,071450_5..S03R,5,0,1732881270,$5 1154+ DYR/FLA,1732903450,1732903459,812,0,0
1732881270_A..S58R,071450_A..S58R,A,1,1732881270,1A 1154+ 207/FAR,1732904795,1732904810,608,0,0
1732881270_E..N66R,071450_E..N66R,E,0,1732881270,1E 1154+ WTC/P-A,1732902693,1732902708,468,0,0
1732881270_L..S,071450_L..S,L,1,1732881270,0L 1154+8AV/RPY,1732901596,1732901606,551,0,0
1732881270_N..S34R,071450_N..S34R,N,1,1732881270,1N 1154+ DIT/STL,1732910068,1732910079,1725,0,0
1732881300_A..N55R,071500_A..N55R,A,0,1732881300,1A 1155 FAR/207,1732905455,1732905470,650,0,0
1732881300_R..N93R,071500_R..N93R,R,0,1732881300,1R 1155 95S/CTL,1732906295,1732906302,1219,1,0
1732881330_1..S03R,071550_1..S03R,1,1,1732881330,01 1155+ 242/SFT,1732902859,1732902865,732,0,0
1732881330_6..S02R,071550_6..S02R,6X,1,1732881330,06 1155+ PEL/BBR,1732902730,1732902739,715,0,0
1732881330_GS.S01R,071550_GS.S01R,GS,1,1732881330,0S 1155+ TSS/GCS,1732899439,1732899442,276,0,0
1732881330_M..S20R,071550_M..S20R,M,1,1732881330,1M 1155+ CTL/MET,1732903704,1732903717,1062,0,0
1732881360_4..S06R,071600_4..S06R,4,1,1732881360,04 1156  WDL/UTI,1732903819,1732903825,861,0,0
1732881360_7..N,071600_7..N,7,0,1732881360,07 1156 34H/MST,1732901740,1732901749,583,0,0
1732881360_7..S,071600_7..S,7,1,1732881360,07 1156 MST/34H,1732901794,1732901800,590,0,0
1732881360_J..N41R,071600_J..N41R,J,0,1732881360,1J 1156 BRD/P-A,1732903078,1732903084,920,0,0
1732881360_J..S13R,071600_J..S13R,J,1,1732881360,1J 1156 P-A/BRD,1732902513,1732902523,845,0,0
1732881390_2..S01R,071650_2..S01R,2,1,1732881390,02 1156+ 241/FLA,1732903270,1732903279,788,0,0
1732881390_5..N66R,071650_5..N66R,5,0,1732881390,05 1156+ FLA/DYR,1732904620,1732904629,968,0,0
1732881390_C..N04R,071650_C..N04R,C,0,1732881390,1C 1156+ EUC/168,1732903909,1732903924,541,0,0
1732881420_C..S04R,071700_C..S04R,C,1,1732881420,1C 1157 168/EUC,1732903984,1732903999,544,0,0
1732881420_GS.N04R,071700_GS.N04R,GS,0,1732881420,0S 1157  GCS/TSS,1732899532,1732899544,289,0,0
1732881420_Q..N36R,071700_Q..N36R,Q,0,1732881420,1Q 1157 STL/962,1732903607,1732903616,853,0,0
1732881450_1..N03R,071750_1..N03R,1,0,1732881450,01 1157+ SFT/242,1732902730,1732902739,688,0,0
1732881450_3..S01R,071750_3..S01R,3,1,1732881450,03 1157+ 148/NLT,1732903945,1732903954,851,0,0
1732881450_F..N69R,071750_F..N69R,F,0,1732881450,1F 1157+ STL/179,1732905114,1732905129,1228,0,0
1732881450_N..N33R,071750_N..N33R,N,0,1732881450,1N 1157+ STL/DIT,1732905612,1732905619,1118,1,0
1732881480_6..N01R,071800_6..N01R,6,0,1732881480,06 1158  BBR/PEL,1732903405,1732903414,779,0,0
1732881480_6..S03R,071800_6..S03R,6,1,1732881480,06 1158  177/BBR,1732902490,1732902499,656,0,0
1732881510_2..N01R,071850_2..N01R,2,0,1732881510,02 1158+ FLA/241,1732905319,1732905329,1034,0,0
1732881510_E..S71R,071850_E..S71R,E,1,1732881510,1E 1158+ P-A/WTC,1732903218,1732903233,487,0,0
1732881510_L..N,071850_L..N,L,0,1732881510,0L 1158+RPY/8AV,1732901671,1732901681,529,0,0
1732881510_L..S,071850_L..S,L,1,1732881510,0L 1158+8AV/RPY,1732901731,1732901741,537,0,0
1732881510_Q..S36R,071850_Q..S36R,Q,1,1732881510,1Q 1158+ 962/STL,1732903577,1732903586,843,0,0
1732881540_R..S71R,071900_R..S71R,R,1,1732881540,1R 1159 CTL/95S,1732905649,1732905657,1117,1,0
1732881570_3..N01R,071950_3..N01R,3,0,1732881570,03 1159+ NLT/148,1732903510,1732903519,793,0,0
1732881600_F..S69R,072000_F..S69R,F,1,1732881600,1F 1200 179/STL,1732907651,1732907666,1378,0,0
1732881630_E..N66R,072050_E..N66R,E,0,1732881630,1E 1200+ WTC/P-A,1732902873,1732902888,456,0,0
1732881630_GS.S04R,072050_GS.S04R,GS,1,1732881630,0S 1200+ TSS/GCS,1732899712,1732899724,286,0,0
1732881630_M..N20R,072050_M..N20R,M,0,1732881630,1M 1200+ MET/CTL,1732903974,1732903987,1058,0,0
1732881630_N..S72R,072050_N..S72R,W,1,1732881630,1W 1200+ DIT/WHL,1732910428,1732910439,1750,0,0
1732881660_7..N,072100_7..N,7,0,1732881660,07 1201 34H/MST,1732901905,1732901914,580,0,0
1732881660_7..S,072100_7..S,7,1,1732881660,07 1201 MST/34H,1732902085,1732902094,604,0,0
1732881660_D..N07R,072100_D..N07R,D,0,1732881660,1D 1201 STL/205,1732905804,1732905819,1247,0,0
1732881660_FS.N01R,072100_FS.N01R,FS,0,1732881660,1FS 1201 PPK/FKN,1732900155,1732900170,273,0,0
1732881660_SI.N03R,072100_SI.N03R,SI,0,1732881660,1SI 1201 TNV/STG,1732902616,1732902627,624,0,0
1732881690_1..S03R,072150_1..S03R,1,1,1732881690,01 1201+ 242/SFT,1732903450,1732903459,785,0,0
1732881690_D..S07R,072150_D..S07R,D,1,1732881690,1D 1201+ BPK/STL,1732905084,1732905099,1194,1,0
1732881690_FS.S01R,072150_FS.S01R,FS,1,1732881690,1FS 1201+ FKN/PPK,1732900155,1732900170,271,0,0
1732881690_G..S14R,072150_G..S14R,G,1,1732881690,1G 1201+ CRS/CHU,1732901927,1732901939,556,0,0
1732881720_4..N06R,072200_4..N06R,4,0,1732881720,04 1202  UTI/WDL,1732903954,1732903960,852,0,0
